fecha_id,fecha,año,trimestre,mes,nombre_mes,dia,nombre_dia_semana,numero_dia_semana,es_fin_semana,es_feriado,evento_comercial,semana_año
343,2024-12-08,2024,4,12,Diciembre,8,Domingo,7,True,True,Normal,49
344,2024-12-09,2024,4,12,Diciembre,9,Lunes,1,False,False,Normal,50
345,2024-12-10,2024,4,12,Diciembre,10,Martes,2,False,False,Navidad,50
346,2024-12-11,2024,4,12,Diciembre,11,Miércoles,3,False,False,Navidad,50
347,2024-12-12,2024,4,12,Diciembre,12,Jueves,4,False,False,Navidad,50
348,2024-12-13,2024,4,12,Diciembre,13,Viernes,5,False,False,Navidad,50
349,2024-12-14,2024,4,12,Diciembre,14,Sábado,6,True,False,Navidad,50
350,2024-12-15,2024,4,12,Diciembre,15,Domingo,7,True,False,Navidad,50
351,2024-12-16,2024,4,12,Diciembre,16,Lunes,1,False,False,Navidad,51
352,2024-12-17,2024,4,12,Diciembre,17,Martes,2,False,False,Navidad,51
353,2024-12-18,2024,4,12,Diciembre,18,Miércoles,3,False,False,Navidad,51
354,2024-12-19,2024,4,12,Diciembre,19,Jueves,4,False,False,Navidad,51
355,2024-12-20,2024,4,12,Diciembre,20,Viernes,5,False,False,Navidad,51
356,2024-12-21,2024,4,12,Diciembre,21,Sábado,6,True,False,Navidad,51
357,2024-12-22,2024,4,12,Diciembre,22,Domingo,7,True,False,Navidad,51
358,2024-12-23,2024,4,12,Diciembre,23,Lunes,1,False,False,Navidad,52
359,2024-12-24,2024,4,12,Diciembre,24,Martes,2,False,False,Navidad,52
360,2024-12-25,2024,4,12,Diciembre,25,Miércoles,3,False,True,Navidad,52
361,2024-12-26,2024,4,12,Diciembre,26,Jueves,4,False,False,Navidad,52
362,2024-12-27,2024,4,12,Diciembre,27,Viernes,5,False,False,Navidad,52
363,2024-12-28,2024,4,12,Diciembre,28,Sábado,6,True,False,Navidad,52
364,2024-12-29,2024,4,12,Diciembre,29,Domingo,7,True,False,Navidad,52
365,2024-12-30,2024,4,12,Diciembre,30,Lunes,1,False,False,Navidad,1
366,2024-12-31,2024,4,12,Diciembre,31,Martes,2,False,False,Navidad,1
367,2025-01-01,2025,1,1,Enero,1,Miércoles,3,False,True,Normal,1
368,2025-01-02,2025,1,1,Enero,2,Jueves,4,False,False,Normal,1
369,2025-01-03,2025,1,1,Enero,3,Viernes,5,False,False,Normal,1
370,2025-01-04,2025,1,1,Enero,4,Sábado,6,True,False,Normal,1
371,2025-01-05,2025,1,1,Enero,5,Domingo,7,True,False,Normal,1
372,2025-01-06,2025,1,1,Enero,6,Lunes,1,False,False,Normal,2
373,2025-01-07,2025,1,1,Enero,7,Martes,2,False,False,Normal,2
374,2025-01-08,2025,1,1,Enero,8,Miércoles,3,False,False,Normal,2
375,2025-01-09,2025,1,1,Enero,9,Jueves,4,False,False,Normal,2
376,2025-01-10,2025,1,1,Enero,10,Viernes,5,False,False,Normal,2
377,2025-01-11,2025,1,1,Enero,11,Sábado,6,True,False,Normal,2
378,2025-01-12,2025,1,1,Enero,12,Domingo,7,True,False,Normal,2
379,2025-01-13,2025,1,1,Enero,13,Lunes,1,False,False,Normal,3
380,2025-01-14,2025,1,1,Enero,14,Martes,2,False,False,Normal,3
381,2025-01-15,2025,1,1,Enero,15,Miércoles,3,False,False,Normal,3
382,2025-01-16,2025,1,1,Enero,16,Jueves,4,False,False,Normal,3
383,2025-01-17,2025,1,1,Enero,17,Viernes,5,False,False,Normal,3
384,2025-01-18,2025,1,1,Enero,18,Sábado,6,True,False,Normal,3
385,2025-01-19,2025,1,1,Enero,19,Domingo,7,True,False,Normal,3
386,2025-01-20,2025,1,1,Enero,20,Lunes,1,False,False,Normal,4
387,2025-01-21,2025,1,1,Enero,21,Martes,2,False,False,Normal,4
388,2025-01-22,2025,1,1,Enero,22,Miércoles,3,False,False,Normal,4
389,2025-01-23,2025,1,1,Enero,23,Jueves,4,False,False,Normal,4
390,2025-01-24,2025,1,1,Enero,24,Viernes,5,False,False,Normal,4
391,2025-01-25,2025,1,1,Enero,25,Sábado,6,True,False,Normal,4
392,2025-01-26,2025,1,1,Enero,26,Domingo,7,True,False,Normal,4
393,2025-01-27,2025,1,1,Enero,27,Lunes,1,False,False,Normal,5
394,2025-01-28,2025,1,1,Enero,28,Martes,2,False,False,Normal,5
395,2025-01-29,2025,1,1,Enero,29,Miércoles,3,False,False,Normal,5
396,2025-01-30,2025,1,1,Enero,30,Jueves,4,False,False,Normal,5
397,2025-01-31,2025,1,1,Enero,31,Viernes,5,False,False,Normal,5
398,2025-02-01,2025,1,2,Febrero,1,Sábado,6,True,False,Normal,5
399,2025-02-02,2025,1,2,Febrero,2,Domingo,7,True,False,Normal,5
400,2025-02-03,2025,1,2,Febrero,3,Lunes,1,False,False,Normal,6
401,2025-02-04,2025,1,2,Febrero,4,Martes,2,False,False,Normal,6
402,2025-02-05,2025,1,2,Febrero,5,Miércoles,3,False,False,Normal,6
403,2025-02-06,2025,1,2,Febrero,6,Jueves,4,False,False,Normal,6
404,2025-02-07,2025,1,2,Febrero,7,Viernes,5,False,False,Normal,6
405,2025-02-08,2025,1,2,Febrero,8,Sábado,6,True,False,Normal,6
406,2025-02-09,2025,1,2,Febrero,9,Domingo,7,True,False,Normal,6
407,2025-02-10,2025,1,2,Febrero,10,Lunes,1,False,False,Normal,7
408,2025-02-11,2025,1,2,Febrero,11,Martes,2,False,False,Normal,7
409,2025-02-12,2025,1,2,Febrero,12,Miércoles,3,False,False,Normal,7
410,2025-02-13,2025,1,2,Febrero,13,Jueves,4,False,False,Normal,7
411,2025-02-14,2025,1,2,Febrero,14,Viernes,5,False,False,Normal,7
412,2025-02-15,2025,1,2,Febrero,15,Sábado,6,True,False,Normal,7
413,2025-02-16,2025,1,2,Febrero,16,Domingo,7,True,False,Normal,7
414,2025-02-17,2025,1,2,Febrero,17,Lunes,1,False,False,Normal,8
415,2025-02-18,2025,1,2,Febrero,18,Martes,2,False,False,Normal,8
416,2025-02-19,2025,1,2,Febrero,19,Miércoles,3,False,False,Normal,8
417,2025-02-20,2025,1,2,Febrero,20,Jueves,4,False,False,Normal,8
418,2025-02-21,2025,1,2,Febrero,21,Viernes,5,False,False,Normal,8
419,2025-02-22,2025,1,2,Febrero,22,Sábado,6,True,False,Normal,8
420,2025-02-23,2025,1,2,Febrero,23,Domingo,7,True,False,Normal,8
421,2025-02-24,2025,1,2,Febrero,24,Lunes,1,False,False,Normal,9
422,2025-02-25,2025,1,2,Febrero,25,Martes,2,False,False,Normal,9
423,2025-02-26,2025,1,2,Febrero,26,Miércoles,3,False,False,Normal,9
424,2025-02-27,2025,1,2,Febrero,27,Jueves,4,False,False,Normal,9
425,2025-02-28,2025,1,2,Febrero,28,Viernes,5,False,False,Normal,9
426,2025-03-01,2025,1,3,Marzo,1,Sábado,6,True,False,Vuelta al Cole,9
427,2025-03-02,2025,1,3,Marzo,2,Domingo,7,True,False,Vuelta al Cole,9
428,2025-03-03,2025,1,3,Marzo,3,Lunes,1,False,False,Vuelta al Cole,10
429,2025-03-04,2025,1,3,Marzo,4,Martes,2,False,False,Vuelta al Cole,10
430,2025-03-05,2025,1,3,Marzo,5,Miércoles,3,False,False,Vuelta al Cole,10
431,2025-03-06,2025,1,3,Marzo,6,Jueves,4,False,False,Vuelta al Cole,10
432,2025-03-07,2025,1,3,Marzo,7,Viernes,5,False,False,Vuelta al Cole,10
433,2025-03-08,2025,1,3,Marzo,8,Sábado,6,True,False,Vuelta al Cole,10
434,2025-03-09,2025,1,3,Marzo,9,Domingo,7,True,False,Vuelta al Cole,10
435,2025-03-10,2025,1,3,Marzo,10,Lunes,1,False,False,Vuelta al Cole,11
436,2025-03-11,2025,1,3,Marzo,11,Martes,2,False,False,Vuelta al Cole,11
437,2025-03-12,2025,1,3,Marzo,12,Miércoles,3,False,False,Vuelta al Cole,11
438,2025-03-13,2025,1,3,Marzo,13,Jueves,4,False,False,Vuelta al Cole,11
439,2025-03-14,2025,1,3,Marzo,14,Viernes,5,False,False,Vuelta al Cole,11
440,2025-03-15,2025,1,3,Marzo,15,Sábado,6,True,False,Vuelta al Cole,11
441,2025-03-16,2025,1,3,Marzo,16,Domingo,7,True,False,Normal,11
442,2025-03-17,2025,1,3,Marzo,17,Lunes,1,False,False,Normal,12
443,2025-03-18,2025,1,3,Marzo,18,Martes,2,False,False,Normal,12
444,2025-03-19,2025,1,3,Marzo,19,Miércoles,3,False,False,Normal,12
445,2025-03-20,2025,1,3,Marzo,20,Jueves,4,False,False,Normal,12
446,2025-03-21,2025,1,3,Marzo,21,Viernes,5,False,False,Normal,12
447,2025-03-22,2025,1,3,Marzo,22,Sábado,6,True,False,Normal,12
448,2025-03-23,2025,1,3,Marzo,23,Domingo,7,True,False,Normal,12
449,2025-03-24,2025,1,3,Marzo,24,Lunes,1,False,False,Normal,13
450,2025-03-25,2025,1,3,Marzo,25,Martes,2,False,False,Normal,13
451,2025-03-26,2025,1,3,Marzo,26,Miércoles,3,False,False,Normal,13
452,2025-03-27,2025,1,3,Marzo,27,Jueves,4,False,False,Normal,13
453,2025-03-28,2025,1,3,Marzo,28,Viernes,5,False,False,Normal,13
454,2025-03-29,2025,1,3,Marzo,29,Sábado,6,True,False,Normal,13
455,2025-03-30,2025,1,3,Marzo,30,Domingo,7,True,False,Normal,13
456,2025-03-31,2025,1,3,Marzo,31,Lunes,1,False,False,Normal,14
457,2025-04-01,2025,2,4,Abril,1,Martes,2,False,False,Normal,14
458,2025-04-02,2025,2,4,Abril,2,Miércoles,3,False,False,Normal,14
459,2025-04-03,2025,2,4,Abril,3,Jueves,4,False,False,Normal,14
460,2025-04-04,2025,2,4,Abril,4,Viernes,5,False,False,Normal,14
461,2025-04-05,2025,2,4,Abril,5,Sábado,6,True,False,Normal,14
462,2025-04-06,2025,2,4,Abril,6,Domingo,7,True,False,Normal,14
463,2025-04-07,2025,2,4,Abril,7,Lunes,1,False,False,Normal,15
464,2025-04-08,2025,2,4,Abril,8,Martes,2,False,False,Normal,15
465,2025-04-09,2025,2,4,Abril,9,Miércoles,3,False,False,Normal,15
466,2025-04-10,2025,2,4,Abril,10,Jueves,4,False,False,Normal,15
467,2025-04-11,2025,2,4,Abril,11,Viernes,5,False,False,Normal,15
468,2025-04-12,2025,2,4,Abril,12,Sábado,6,True,False,Normal,15
469,2025-04-13,2025,2,4,Abril,13,Domingo,7,True,False,Normal,15
470,2025-04-14,2025,2,4,Abril,14,Lunes,1,False,False,Normal,16
471,2025-04-15,2025,2,4,Abril,15,Martes,2,False,False,Normal,16
472,2025-04-16,2025,2,4,Abril,16,Miércoles,3,False,False,Normal,16
473,2025-04-17,2025,2,4,Abril,17,Jueves,4,False,False,Normal,16
474,2025-04-18,2025,2,4,Abril,18,Viernes,5,False,True,Normal,16
475,2025-04-19,2025,2,4,Abril,19,Sábado,6,True,True,Normal,16
476,2025-04-20,2025,2,4,Abril,20,Domingo,7,True,False,Normal,16
477,2025-04-21,2025,2,4,Abril,21,Lunes,1,False,True,Normal,17
478,2025-04-22,2025,2,4,Abril,22,Martes,2,False,False,Normal,17
479,2025-04-23,2025,2,4,Abril,23,Miércoles,3,False,False,Normal,17
480,2025-04-24,2025,2,4,Abril,24,Jueves,4,False,False,Normal,17
481,2025-04-25,2025,2,4,Abril,25,Viernes,5,False,False,Normal,17
482,2025-04-26,2025,2,4,Abril,26,Sábado,6,True,False,Normal,17
483,2025-04-27,2025,2,4,Abril,27,Domingo,7,True,False,Normal,17
484,2025-04-28,2025,2,4,Abril,28,Lunes,1,False,False,Normal,18
485,2025-04-29,2025,2,4,Abril,29,Martes,2,False,False,Normal,18
486,2025-04-30,2025,2,4,Abril,30,Miércoles,3,False,False,Normal,18
487,2025-05-01,2025,2,5,Mayo,1,Jueves,4,False,True,Normal,18
488,2025-05-02,2025,2,5,Mayo,2,Viernes,5,False,False,Normal,18
489,2025-05-03,2025,2,5,Mayo,3,Sábado,6,True,False,Normal,18
490,2025-05-04,2025,2,5,Mayo,4,Domingo,7,True,False,Normal,18
491,2025-05-05,2025,2,5,Mayo,5,Lunes,1,False,False,Normal,19
492,2025-05-06,2025,2,5,Mayo,6,Martes,2,False,False,Normal,19
493,2025-05-07,2025,2,5,Mayo,7,Miércoles,3,False,False,Normal,19
494,2025-05-08,2025,2,5,Mayo,8,Jueves,4,False,False,Día de la Madre,19
495,2025-05-09,2025,2,5,Mayo,9,Viernes,5,False,False,Día de la Madre,19
496,2025-05-10,2025,2,5,Mayo,10,Sábado,6,True,False,Día de la Madre,19
497,2025-05-11,2025,2,5,Mayo,11,Domingo,7,True,False,Día de la Madre,19
498,2025-05-12,2025,2,5,Mayo,12,Lunes,1,False,False,Día de la Madre,20
499,2025-05-13,2025,2,5,Mayo,13,Martes,2,False,False,Día de la Madre,20
500,2025-05-14,2025,2,5,Mayo,14,Miércoles,3,False,False,Día de la Madre,20
501,2025-05-15,2025,2,5,Mayo,15,Jueves,4,False,False,Normal,20
502,2025-05-16,2025,2,5,Mayo,16,Viernes,5,False,False,Normal,20
503,2025-05-17,2025,2,5,Mayo,17,Sábado,6,True,False,Normal,20
504,2025-05-18,2025,2,5,Mayo,18,Domingo,7,True,False,Normal,20
505,2025-05-19,2025,2,5,Mayo,19,Lunes,1,False,False,Normal,21
506,2025-05-20,2025,2,5,Mayo,20,Martes,2,False,False,Normal,21
507,2025-05-21,2025,2,5,Mayo,21,Miércoles,3,False,True,Normal,21
508,2025-05-22,2025,2,5,Mayo,22,Jueves,4,False,False,Normal,21
509,2025-05-23,2025,2,5,Mayo,23,Viernes,5,False,False,Normal,21
510,2025-05-24,2025,2,5,Mayo,24,Sábado,6,True,False,Normal,21
511,2025-05-25,2025,2,5,Mayo,25,Domingo,7,True,False,Normal,21
512,2025-05-26,2025,2,5,Mayo,26,Lunes,1,False,False,Normal,22
513,2025-05-27,2025,2,5,Mayo,27,Martes,2,False,False,Normal,22
514,2025-05-28,2025,2,5,Mayo,28,Miércoles,3,False,False,Normal,22
515,2025-05-29,2025,2,5,Mayo,29,Jueves,4,False,False,Normal,22
516,2025-05-30,2025,2,5,Mayo,30,Viernes,5,False,False,Normal,22
517,2025-05-31,2025,2,5,Mayo,31,Sábado,6,True,False,Normal,22
518,2025-06-01,2025,2,6,Junio,1,Domingo,7,True,False,Normal,22
519,2025-06-02,2025,2,6,Junio,2,Lunes,1,False,False,CyberDay,23
520,2025-06-03,2025,2,6,Junio,3,Martes,2,False,False,CyberDay,23
521,2025-06-04,2025,2,6,Junio,4,Miércoles,3,False,False,CyberDay,23
522,2025-06-05,2025,2,6,Junio,5,Jueves,4,False,False,Normal,23
523,2025-06-06,2025,2,6,Junio,6,Viernes,5,False,False,Normal,23
524,2025-06-07,2025,2,6,Junio,7,Sábado,6,True,False,Normal,23
525,2025-06-08,2025,2,6,Junio,8,Domingo,7,True,False,Normal,23
526,2025-06-09,2025,2,6,Junio,9,Lunes,1,False,False,Normal,24
527,2025-06-10,2025,2,6,Junio,10,Martes,2,False,False,Normal,24
528,2025-06-11,2025,2,6,Junio,11,Miércoles,3,False,False,Normal,24
529,2025-06-12,2025,2,6,Junio,12,Jueves,4,False,False,Normal,24
530,2025-06-13,2025,2,6,Junio,13,Viernes,5,False,False,Día del Padre,24
531,2025-06-14,2025,2,6,Junio,14,Sábado,6,True,False,Día del Padre,24
532,2025-06-15,2025,2,6,Junio,15,Domingo,7,True,False,Día del Padre,24
533,2025-06-16,2025,2,6,Junio,16,Lunes,1,False,False,Día del Padre,25
534,2025-06-17,2025,2,6,Junio,17,Martes,2,False,False,Día del Padre,25
535,2025-06-18,2025,2,6,Junio,18,Miércoles,3,False,False,Normal,25
536,2025-06-19,2025,2,6,Junio,19,Jueves,4,False,False,Normal,25
537,2025-06-20,2025,2,6,Junio,20,Viernes,5,False,True,Normal,25
538,2025-06-21,2025,2,6,Junio,21,Sábado,6,True,False,Normal,25
539,2025-06-22,2025,2,6,Junio,22,Domingo,7,True,False,Normal,25
540,2025-06-23,2025,2,6,Junio,23,Lunes,1,False,False,Normal,26
541,2025-06-24,2025,2,6,Junio,24,Martes,2,False,False,Normal,26
542,2025-06-25,2025,2,6,Junio,25,Miércoles,3,False,False,Normal,26
543,2025-06-26,2025,2,6,Junio,26,Jueves,4,False,False,Normal,26
544,2025-06-27,2025,2,6,Junio,27,Viernes,5,False,False,Normal,26
545,2025-06-28,2025,2,6,Junio,28,Sábado,6,True,False,Normal,26
546,2025-06-29,2025,2,6,Junio,29,Domingo,7,True,False,Normal,26
547,2025-06-30,2025,2,6,Junio,30,Lunes,1,False,False,Normal,27
548,2025-07-01,2025,3,7,Julio,1,Martes,2,False,False,Normal,27
549,2025-07-02,2025,3,7,Julio,2,Miércoles,3,False,False,Normal,27
550,2025-07-03,2025,3,7,Julio,3,Jueves,4,False,False,Normal,27
551,2025-07-04,2025,3,7,Julio,4,Viernes,5,False,False,Normal,27
552,2025-07-05,2025,3,7,Julio,5,Sábado,6,True,False,Normal,27
553,2025-07-06,2025,3,7,Julio,6,Domingo,7,True,False,Normal,27
554,2025-07-07,2025,3,7,Julio,7,Lunes,1,False,False,Normal,28
555,2025-07-08,2025,3,7,Julio,8,Martes,2,False,False,Normal,28
556,2025-07-09,2025,3,7,Julio,9,Miércoles,3,False,False,Normal,28
557,2025-07-10,2025,3,7,Julio,10,Jueves,4,False,False,Normal,28
558,2025-07-11,2025,3,7,Julio,11,Viernes,5,False,False,Normal,28
559,2025-07-12,2025,3,7,Julio,12,Sábado,6,True,False,Normal,28
560,2025-07-13,2025,3,7,Julio,13,Domingo,7,True,False,Normal,28
561,2025-07-14,2025,3,7,Julio,14,Lunes,1,False,False,Normal,29
562,2025-07-15,2025,3,7,Julio,15,Martes,2,False,False,Normal,29
563,2025-07-16,2025,3,7,Julio,16,Miércoles,3,False,True,Normal,29
564,2025-07-17,2025,3,7,Julio,17,Jueves,4,False,False,Normal,29
565,2025-07-18,2025,3,7,Julio,18,Viernes,5,False,False,Normal,29
566,2025-07-19,2025,3,7,Julio,19,Sábado,6,True,False,Normal,29
567,2025-07-20,2025,3,7,Julio,20,Domingo,7,True,False,Normal,29
568,2025-07-21,2025,3,7,Julio,21,Lunes,1,False,False,Normal,30
569,2025-07-22,2025,3,7,Julio,22,Martes,2,False,False,Normal,30
570,2025-07-23,2025,3,7,Julio,23,Miércoles,3,False,False,Normal,30
571,2025-07-24,2025,3,7,Julio,24,Jueves,4,False,False,Normal,30
572,2025-07-25,2025,3,7,Julio,25,Viernes,5,False,False,Normal,30
573,2025-07-26,2025,3,7,Julio,26,Sábado,6,True,False,Normal,30
574,2025-07-27,2025,3,7,Julio,27,Domingo,7,True,False,Normal,30
575,2025-07-28,2025,3,7,Julio,28,Lunes,1,False,False,Normal,31
576,2025-07-29,2025,3,7,Julio,29,Martes,2,False,False,Normal,31
577,2025-07-30,2025,3,7,Julio,30,Miércoles,3,False,False,Normal,31
578,2025-07-31,2025,3,7,Julio,31,Jueves,4,False,False,Normal,31
579,2025-08-01,2025,3,8,Agosto,1,Viernes,5,False,False,Normal,31
580,2025-08-02,2025,3,8,Agosto,2,Sábado,6,True,False,Normal,31
581,2025-08-03,2025,3,8,Agosto,3,Domingo,7,True,False,Normal,31
582,2025-08-04,2025,3,8,Agosto,4,Lunes,1,False,False,Normal,32
583,2025-08-05,2025,3,8,Agosto,5,Martes,2,False,False,Normal,32
584,2025-08-06,2025,3,8,Agosto,6,Miércoles,3,False,False,Normal,32
585,2025-08-07,2025,3,8,Agosto,7,Jueves,4,False,False,Normal,32
586,2025-08-08,2025,3,8,Agosto,8,Viernes,5,False,False,Normal,32
587,2025-08-09,2025,3,8,Agosto,9,Sábado,6,True,False,Normal,32
588,2025-08-10,2025,3,8,Agosto,10,Domingo,7,True,False,Normal,32
589,2025-08-11,2025,3,8,Agosto,11,Lunes,1,False,False,Normal,33
590,2025-08-12,2025,3,8,Agosto,12,Martes,2,False,False,Normal,33
591,2025-08-13,2025,3,8,Agosto,13,Miércoles,3,False,False,Normal,33
592,2025-08-14,2025,3,8,Agosto,14,Jueves,4,False,False,Normal,33
593,2025-08-15,2025,3,8,Agosto,15,Viernes,5,False,True,Normal,33
594,2025-08-16,2025,3,8,Agosto,16,Sábado,6,True,False,Normal,33
595,2025-08-17,2025,3,8,Agosto,17,Domingo,7,True,False,Normal,33
596,2025-08-18,2025,3,8,Agosto,18,Lunes,1,False,False,Normal,34
597,2025-08-19,2025,3,8,Agosto,19,Martes,2,False,False,Normal,34
598,2025-08-20,2025,3,8,Agosto,20,Miércoles,3,False,False,Normal,34
599,2025-08-21,2025,3,8,Agosto,21,Jueves,4,False,False,Normal,34
600,2025-08-22,2025,3,8,Agosto,22,Viernes,5,False,False,Normal,34
601,2025-08-23,2025,3,8,Agosto,23,Sábado,6,True,False,Normal,34
602,2025-08-24,2025,3,8,Agosto,24,Domingo,7,True,False,Normal,34
603,2025-08-25,2025,3,8,Agosto,25,Lunes,1,False,False,Normal,35
604,2025-08-26,2025,3,8,Agosto,26,Martes,2,False,False,Normal,35
605,2025-08-27,2025,3,8,Agosto,27,Miércoles,3,False,False,Normal,35
606,2025-08-28,2025,3,8,Agosto,28,Jueves,4,False,False,Normal,35
607,2025-08-29,2025,3,8,Agosto,29,Viernes,5,False,False,Normal,35
608,2025-08-30,2025,3,8,Agosto,30,Sábado,6,True,False,Normal,35
609,2025-08-31,2025,3,8,Agosto,31,Domingo,7,True,False,Normal,35
610,2025-09-01,2025,3,9,Septiembre,1,Lunes,1,False,False,Normal,36
611,2025-09-02,2025,3,9,Septiembre,2,Martes,2,False,False,Normal,36
612,2025-09-03,2025,3,9,Septiembre,3,Miércoles,3,False,False,Normal,36
613,2025-09-04,2025,3,9,Septiembre,4,Jueves,4,False,False,Normal,36
614,2025-09-05,2025,3,9,Septiembre,5,Viernes,5,False,False,Normal,36
615,2025-09-06,2025,3,9,Septiembre,6,Sábado,6,True,False,Normal,36
616,2025-09-07,2025,3,9,Septiembre,7,Domingo,7,True,False,Normal,36
617,2025-09-08,2025,3,9,Septiembre,8,Lunes,1,False,False,Normal,37
618,2025-09-09,2025,3,9,Septiembre,9,Martes,2,False,False,Normal,37
619,2025-09-10,2025,3,9,Septiembre,10,Miércoles,3,False,False,Normal,37
620,2025-09-11,2025,3,9,Septiembre,11,Jueves,4,False,False,Normal,37
621,2025-09-12,2025,3,9,Septiembre,12,Viernes,5,False,False,Normal,37
622,2025-09-13,2025,3,9,Septiembre,13,Sábado,6,True,False,Normal,37
623,2025-09-14,2025,3,9,Septiembre,14,Domingo,7,True,False,Normal,37
624,2025-09-15,2025,3,9,Septiembre,15,Lunes,1,False,False,Fiestas Patrias,38
625,2025-09-16,2025,3,9,Septiembre,16,Martes,2,False,False,Fiestas Patrias,38
626,2025-09-17,2025,3,9,Septiembre,17,Miércoles,3,False,False,Fiestas Patrias,38
627,2025-09-18,2025,3,9,Septiembre,18,Jueves,4,False,True,Fiestas Patrias,38
628,2025-09-19,2025,3,9,Septiembre,19,Viernes,5,False,True,Fiestas Patrias,38
629,2025-09-20,2025,3,9,Septiembre,20,Sábado,6,True,False,Fiestas Patrias,38
630,2025-09-21,2025,3,9,Septiembre,21,Domingo,7,True,False,Normal,38
631,2025-09-22,2025,3,9,Septiembre,22,Lunes,1,False,False,Normal,39
632,2025-09-23,2025,3,9,Septiembre,23,Martes,2,False,False,Normal,39
633,2025-09-24,2025,3,9,Septiembre,24,Miércoles,3,False,False,Normal,39
634,2025-09-25,2025,3,9,Septiembre,25,Jueves,4,False,False,Normal,39
635,2025-09-26,2025,3,9,Septiembre,26,Viernes,5,False,False,Normal,39
636,2025-09-27,2025,3,9,Septiembre,27,Sábado,6,True,False,Normal,39
637,2025-09-28,2025,3,9,Septiembre,28,Domingo,7,True,False,Normal,39
638,2025-09-29,2025,3,9,Septiembre,29,Lunes,1,False,False,Normal,40
639,2025-09-30,2025,3,9,Septiembre,30,Martes,2,False,False,Normal,40
640,2025-10-01,2025,4,10,Octubre,1,Miércoles,3,False,False,Normal,40
641,2025-10-02,2025,4,10,Octubre,2,Jueves,4,False,False,Normal,40
642,2025-10-03,2025,4,10,Octubre,3,Viernes,5,False,False,Normal,40
643,2025-10-04,2025,4,10,Octubre,4,Sábado,6,True,False,Normal,40
644,2025-10-05,2025,4,10,Octubre,5,Domingo,7,True,False,Normal,40
645,2025-10-06,2025,4,10,Octubre,6,Lunes,1,False,False,CyberMonday,41
646,2025-10-07,2025,4,10,Octubre,7,Martes,2,False,False,CyberMonday,41
647,2025-10-08,2025,4,10,Octubre,8,Miércoles,3,False,False,CyberMonday,41
648,2025-10-09,2025,4,10,Octubre,9,Jueves,4,False,False,Normal,41
649,2025-10-10,2025,4,10,Octubre,10,Viernes,5,False,False,Normal,41
650,2025-10-11,2025,4,10,Octubre,11,Sábado,6,True,False,Normal,41
651,2025-10-12,2025,4,10,Octubre,12,Domingo,7,True,True,Normal,41
652,2025-10-13,2025,4,10,Octubre,13,Lunes,1,False,False,Normal,42
653,2025-10-14,2025,4,10,Octubre,14,Martes,2,False,False,Normal,42
654,2025-10-15,2025,4,10,Octubre,15,Miércoles,3,False,False,Normal,42
655,2025-10-16,2025,4,10,Octubre,16,Jueves,4,False,False,Normal,42
656,2025-10-17,2025,4,10,Octubre,17,Viernes,5,False,False,Normal,42
657,2025-10-18,2025,4,10,Octubre,18,Sábado,6,True,False,Normal,42
658,2025-10-19,2025,4,10,Octubre,19,Domingo,7,True,False,Normal,42
659,2025-10-20,2025,4,10,Octubre,20,Lunes,1,False,False,Normal,43
660,2025-10-21,2025,4,10,Octubre,21,Martes,2,False,False,Normal,43
661,2025-10-22,2025,4,10,Octubre,22,Miércoles,3,False,False,Normal,43
662,2025-10-23,2025,4,10,Octubre,23,Jueves,4,False,False,Normal,43
663,2025-10-24,2025,4,10,Octubre,24,Viernes,5,False,False,Normal,43
664,2025-10-25,2025,4,10,Octubre,25,Sábado,6,True,False,Normal,43
665,2025-10-26,2025,4,10,Octubre,26,Domingo,7,True,False,Normal,43
666,2025-10-27,2025,4,10,Octubre,27,Lunes,1,False,False,Normal,44
667,2025-10-28,2025,4,10,Octubre,28,Martes,2,False,False,Normal,44
668,2025-10-29,2025,4,10,Octubre,29,Miércoles,3,False,False,Normal,44
669,2025-10-30,2025,4,10,Octubre,30,Jueves,4,False,False,Normal,44
670,2025-10-31,2025,4,10,Octubre,31,Viernes,5,False,True,Normal,44
671,2025-11-01,2025,4,11,Noviembre,1,Sábado,6,True,True,Normal,44
672,2025-11-02,2025,4,11,Noviembre,2,Domingo,7,True,False,Normal,44
673,2025-11-03,2025,4,11,Noviembre,3,Lunes,1,False,False,Normal,45
674,2025-11-04,2025,4,11,Noviembre,4,Martes,2,False,False,Normal,45
675,2025-11-05,2025,4,11,Noviembre,5,Miércoles,3,False,False,Normal,45
676,2025-11-06,2025,4,11,Noviembre,6,Jueves,4,False,False,Normal,45
677,2025-11-07,2025,4,11,Noviembre,7,Viernes,5,False,False,Normal,45
678,2025-11-08,2025,4,11,Noviembre,8,Sábado,6,True,False,Normal,45
679,2025-11-09,2025,4,11,Noviembre,9,Domingo,7,True,False,Normal,45
680,2025-11-10,2025,4,11,Noviembre,10,Lunes,1,False,False,Normal,46
681,2025-11-11,2025,4,11,Noviembre,11,Martes,2,False,False,Normal,46
682,2025-11-12,2025,4,11,Noviembre,12,Miércoles,3,False,False,Normal,46
683,2025-11-13,2025,4,11,Noviembre,13,Jueves,4,False,False,Normal,46
684,2025-11-14,2025,4,11,Noviembre,14,Viernes,5,False,False,Normal,46
685,2025-11-15,2025,4,11,Noviembre,15,Sábado,6,True,False,Normal,46
686,2025-11-16,2025,4,11,Noviembre,16,Domingo,7,True,False,Normal,46
