fecha_id,fecha,uf,dolar,euro,ipc_mensual,utm,tasa_desempleo,imacec
367,2025-01-01,38419.17,992.12,1033.57,1.1,67429,8.02,2.5
368,2025-01-02,38421.65,996.46,1035.28,1.1,67429,8.02,2.5
369,2025-01-03,38424.12,999.84,1025.9,1.1,67429,8.02,2.5
370,2025-01-04,38426.6,999.84,1025.9,1.1,67429,8.02,2.5
371,2025-01-05,38429.08,999.84,1025.9,1.1,67429,8.02,2.5
372,2025-01-06,38431.55,1011.82,1042.25,1.1,67429,8.02,2.5
373,2025-01-07,38434.03,1010.98,1049.71,1.1,67429,8.02,2.5
374,2025-01-08,38436.51,1005.85,1042.66,1.1,67429,8.02,2.5
375,2025-01-09,38438.98,1007.51,1038.03,1.1,67429,8.02,2.5
376,2025-01-10,38436.5,1003.92,1033.69,1.1,67429,8.02,2.5
377,2025-01-11,38434.02,1003.92,1033.69,1.1,67429,8.02,2.5
378,2025-01-12,38431.53,1003.92,1033.69,1.1,67429,8.02,2.5
379,2025-01-13,38429.05,1009.2,1033.7,1.1,67429,8.02,2.5
380,2025-01-14,38426.57,1012.76,1034.59,1.1,67429,8.02,2.5
381,2025-01-15,38424.09,1004.67,1033.29,1.1,67429,8.02,2.5
382,2025-01-16,38421.61,1001.93,1030.69,1.1,67429,8.02,2.5
383,2025-01-17,38419.13,1010.68,1041.4,1.1,67429,8.02,2.5
384,2025-01-18,38416.64,1010.68,1041.4,1.1,67429,8.02,2.5
385,2025-01-19,38414.16,1010.68,1041.4,1.1,67429,8.02,2.5
386,2025-01-20,38411.68,1012.36,1040.88,1.1,67429,8.02,2.5
387,2025-01-21,38409.2,1001.93,1040.43,1.1,67429,8.02,2.5
388,2025-01-22,38406.72,1002.14,1044.88,1.1,67429,8.02,2.5
389,2025-01-23,38404.24,995.22,1036.47,1.1,67429,8.02,2.5
390,2025-01-24,38401.76,989.83,1031.93,1.1,67429,8.02,2.5
391,2025-01-25,38399.28,989.83,1031.93,1.1,67429,8.02,2.5
392,2025-01-26,38396.8,989.83,1031.93,1.1,67429,8.02,2.5
393,2025-01-27,38394.32,982.95,1033.49,1.1,67429,8.02,2.5
394,2025-01-28,38391.84,985.64,1033.82,1.1,67429,8.02,2.5
395,2025-01-29,38389.36,992.07,1034.59,1.1,67429,8.02,2.5
396,2025-01-30,38386.88,990.94,1032.66,1.1,67429,8.02,2.5
397,2025-01-31,38384.41,988.1,1029.27,1.1,67429,8.02,2.5
398,2025-02-01,38381.93,988.1,1029.27,0.4,67294,8.38,-0.1
399,2025-02-02,38379.45,988.1,1029.27,0.4,67294,8.38,-0.1
400,2025-02-03,38376.97,984.22,1025.66,0.4,67294,8.38,-0.1
401,2025-02-04,38374.49,987.12,1015.03,0.4,67294,8.38,-0.1
402,2025-02-05,38372.01,977.58,1013.98,0.4,67294,8.38,-0.1
403,2025-02-06,38369.54,969.47,1009.97,0.4,67294,8.38,-0.1
404,2025-02-07,38367.06,967.59,1004.04,0.4,67294,8.38,-0.1
405,2025-02-08,38364.58,967.59,1004.04,0.4,67294,8.38,-0.1
406,2025-02-09,38362.1,967.59,1004.04,0.4,67294,8.38,-0.1
407,2025-02-10,38377.09,960.6,991.64,0.4,67294,8.38,-0.1
408,2025-02-11,38392.09,960.81,990.73,0.4,67294,8.38,-0.1
409,2025-02-12,38407.09,961.89,995.13,0.4,67294,8.38,-0.1
410,2025-02-13,38422.1,956.63,996.28,0.4,67294,8.38,-0.1
411,2025-02-14,38437.12,949.52,990.42,0.4,67294,8.38,-0.1
412,2025-02-15,38452.14,949.52,990.42,0.4,67294,8.38,-0.1
413,2025-02-16,38467.16,949.52,990.42,0.4,67294,8.38,-0.1
414,2025-02-17,38482.2,939.54,986.7,0.4,67294,8.38,-0.1
415,2025-02-18,38497.23,947.13,992.8,0.4,67294,8.38,-0.1
416,2025-02-19,38512.28,950.43,992.82,0.4,67294,8.38,-0.1
417,2025-02-20,38527.33,951.78,990.72,0.4,67294,8.38,-0.1
418,2025-02-21,38542.38,944.65,990.61,0.4,67294,8.38,-0.1
419,2025-02-22,38557.45,944.65,990.61,0.4,67294,8.38,-0.1
420,2025-02-23,38572.51,944.65,990.61,0.4,67294,8.38,-0.1
421,2025-02-24,38587.59,942.52,985.59,0.4,67294,8.38,-0.1
422,2025-02-25,38602.67,946.96,992.0,0.4,67294,8.38,-0.1
423,2025-02-26,38617.75,940.99,987.4,0.4,67294,8.38,-0.1
424,2025-02-27,38632.84,941.76,989.45,0.4,67294,8.38,-0.1
425,2025-02-28,38647.94,951.21,990.02,0.4,67294,8.38,-0.1
426,2025-03-01,38663.05,951.21,990.02,0.5,68034,8.71,3.8
427,2025-03-02,38678.15,951.21,990.02,0.5,68034,8.71,3.8
428,2025-03-03,38693.27,954.22,992.53,0.5,68034,8.71,3.8
429,2025-03-04,38708.39,953.11,999.8,0.5,68034,8.71,3.8
430,2025-03-05,38723.52,948.87,999.86,0.5,68034,8.71,3.8
431,2025-03-06,38738.65,936.7,1010.14,0.5,68034,8.71,3.8
432,2025-03-07,38753.79,926.52,1000.89,0.5,68034,8.71,3.8
433,2025-03-08,38768.93,926.52,1000.89,0.5,68034,8.71,3.8
434,2025-03-09,38784.08,926.52,1000.89,0.5,68034,8.71,3.8
435,2025-03-10,38789.07,928.25,1006.34,0.5,68034,8.71,3.8
436,2025-03-11,38794.07,931.13,1008.92,0.5,68034,8.71,3.8
437,2025-03-12,38799.07,937.45,1024.76,0.5,68034,8.71,3.8
438,2025-03-13,38804.06,932.28,1017.0,0.5,68034,8.71,3.8
439,2025-03-14,38809.06,940.2,1021.07,0.5,68034,8.71,3.8
440,2025-03-15,38814.06,940.2,1021.07,0.5,68034,8.71,3.8
441,2025-03-16,38819.06,940.2,1021.07,0.5,68034,8.71,3.8
442,2025-03-17,38824.06,932.36,1014.54,0.5,68034,8.71,3.8
443,2025-03-18,38829.06,923.32,1007.88,0.5,68034,8.71,3.8
444,2025-03-19,38834.06,917.97,1004.78,0.5,68034,8.71,3.8
445,2025-03-20,38839.06,917.76,997.67,0.5,68034,8.71,3.8
446,2025-03-21,38844.06,926.15,1004.17,0.5,68034,8.71,3.8
447,2025-03-22,38849.06,926.15,1004.17,0.5,68034,8.71,3.8
448,2025-03-23,38854.06,926.15,1004.17,0.5,68034,8.71,3.8
449,2025-03-24,38859.07,932.14,1008.15,0.5,68034,8.71,3.8
450,2025-03-25,38864.07,926.41,999.69,0.5,68034,8.71,3.8
451,2025-03-26,38869.08,919.92,994.29,0.5,68034,8.71,3.8
452,2025-03-27,38874.08,920.98,991.15,0.5,68034,8.71,3.8
453,2025-03-28,38879.09,931.75,1005.99,0.5,68034,8.71,3.8
454,2025-03-29,38884.1,931.75,1005.99,0.5,68034,8.71,3.8
455,2025-03-30,38889.1,931.75,1005.99,0.5,68034,8.71,3.8
456,2025-03-31,38894.11,946.1,1023.7,0.5,68034,8.71,3.8
457,2025-04-01,38899.12,953.07,1030.68,0.2,68306,8.84,2.5
458,2025-04-02,38904.13,946.28,1021.57,0.2,68306,8.84,2.5
459,2025-04-03,38909.14,949.83,1030.97,0.2,68306,8.84,2.5
460,2025-04-04,38914.15,946.59,1043.88,0.2,68306,8.84,2.5
461,2025-04-05,38919.16,946.59,1043.88,0.2,68306,8.84,2.5
462,2025-04-06,38924.18,946.59,1043.88,0.2,68306,8.84,2.5
463,2025-04-07,38929.19,975.82,1067.4,0.2,68306,8.84,2.5
464,2025-04-08,38934.2,990.68,1082.95,0.2,68306,8.84,2.5
465,2025-04-09,38939.22,993.89,1088.48,0.2,68306,8.84,2.5
466,2025-04-10,38945.69,1000.01,1094.7,0.2,68306,8.84,2.5
467,2025-04-11,38952.17,988.97,1110.33,0.2,68306,8.84,2.5
468,2025-04-12,38958.65,988.97,1110.33,0.2,68306,8.84,2.5
469,2025-04-13,38965.12,988.97,1110.33,0.2,68306,8.84,2.5
470,2025-04-14,38971.6,978.09,1105.94,0.2,68306,8.84,2.5
471,2025-04-15,38978.08,966.07,1096.19,0.2,68306,8.84,2.5
472,2025-04-16,38984.56,967.15,1090.11,0.2,68306,8.84,2.5
473,2025-04-17,38991.04,969.23,1102.65,0.2,68306,8.84,2.5
474,2025-04-18,38997.53,969.23,1102.65,0.2,68306,8.84,2.5
475,2025-04-19,39004.01,969.23,1102.65,0.2,68306,8.84,2.5
476,2025-04-20,39010.5,969.23,1102.65,0.2,68306,8.84,2.5
477,2025-04-21,39016.98,968.71,1100.43,0.2,68306,8.84,2.5
478,2025-04-22,39023.47,961.14,1107.18,0.2,68306,8.84,2.5
479,2025-04-23,39029.96,950.04,1086.13,0.2,68306,8.84,2.5
480,2025-04-24,39036.45,938.02,1061.95,0.2,68306,8.84,2.5
481,2025-04-25,39042.94,937.81,1066.54,0.2,68306,8.84,2.5
482,2025-04-26,39049.43,937.81,1066.54,0.2,68306,8.84,2.5
483,2025-04-27,39055.92,937.81,1066.54,0.2,68306,8.84,2.5
484,2025-04-28,39062.41,936.74,1065.57,0.2,68306,8.84,2.5
485,2025-04-29,39068.91,937.54,1069.76,0.2,68306,8.84,2.5
486,2025-04-30,39075.41,945.42,1075.93,0.2,68306,8.84,2.5
487,2025-05-01,39081.9,945.42,1075.93,0.2,68648,8.94,3.2
488,2025-05-02,39088.4,955.67,1084.51,0.2,68648,8.94,3.2
489,2025-05-03,39094.9,955.67,1084.51,0.2,68648,8.94,3.2
490,2025-05-04,39101.4,955.67,1084.51,0.2,68648,8.94,3.2
491,2025-05-05,39107.9,940.95,1063.34,0.2,68648,8.94,3.2
492,2025-05-06,39114.4,940.18,1062.83,0.2,68648,8.94,3.2
493,2025-05-07,39120.91,939.67,1067.69,0.2,68648,8.94,3.2
494,2025-05-08,39127.41,945.44,1072.66,0.2,68648,8.94,3.2
495,2025-05-09,39133.92,941.22,1056.48,0.2,68648,8.94,3.2
496,2025-05-10,39136.44,941.22,1056.48,0.2,68648,8.94,3.2
497,2025-05-11,39138.96,941.22,1056.48,0.2,68648,8.94,3.2
498,2025-05-12,39141.49,933.26,1050.73,0.2,68648,8.94,3.2
499,2025-05-13,39144.01,941.2,1042.42,0.2,68648,8.94,3.2
500,2025-05-14,39146.53,940.18,1051.3,0.2,68648,8.94,3.2
501,2025-05-15,39149.06,939.43,1049.99,0.2,68648,8.94,3.2
502,2025-05-16,39151.58,940.25,1050.79,0.2,68648,8.94,3.2
503,2025-05-17,39154.1,940.25,1050.79,0.2,68648,8.94,3.2
504,2025-05-18,39156.63,940.25,1050.79,0.2,68648,8.94,3.2
505,2025-05-19,39159.15,944.46,1052.91,0.2,68648,8.94,3.2
506,2025-05-20,39161.67,936.69,1051.87,0.2,68648,8.94,3.2
507,2025-05-21,39164.2,936.69,1051.87,0.2,68648,8.94,3.2
508,2025-05-22,39166.72,942.21,1062.36,0.2,68648,8.94,3.2
509,2025-05-23,39169.25,944.84,1065.33,0.2,68648,8.94,3.2
510,2025-05-24,39171.77,944.84,1065.33,0.2,68648,8.94,3.2
511,2025-05-25,39174.3,944.84,1065.33,0.2,68648,8.94,3.2
512,2025-05-26,39176.82,940.81,1068.86,0.2,68648,8.94,3.2
513,2025-05-27,39179.35,938.28,1067.93,0.2,68648,8.94,3.2
514,2025-05-28,39181.87,937.93,1063.17,0.2,68648,8.94,3.2
515,2025-05-29,39184.4,940.21,1061.42,0.2,68648,8.94,3.2
516,2025-05-30,39186.92,937.37,1066.65,0.2,68648,8.94,3.2
517,2025-05-31,39189.45,937.37,1066.65,0.2,68648,8.94,3.2
518,2025-06-01,39191.97,937.37,1066.65,-0.4,68785,8.89,3.1
519,2025-06-02,39194.5,941.97,1069.93,-0.4,68785,8.89,3.1
520,2025-06-03,39197.03,939.65,1074.01,-0.4,68785,8.89,3.1
521,2025-06-04,39199.55,941.53,1070.89,-0.4,68785,8.89,3.1
522,2025-06-05,39202.08,936.89,1070.24,-0.4,68785,8.89,3.1
523,2025-06-06,39204.61,930.79,1064.73,-0.4,68785,8.89,3.1
524,2025-06-07,39207.13,930.79,1064.73,-0.4,68785,8.89,3.1
525,2025-06-08,39209.66,930.79,1064.73,-0.4,68785,8.89,3.1
526,2025-06-09,39212.19,933.91,1064.41,-0.4,68785,8.89,3.1
527,2025-06-10,39214.8,937.09,1070.84,-0.4,68785,8.89,3.1
528,2025-06-11,39217.41,938.88,1072.39,-0.4,68785,8.89,3.1
529,2025-06-12,39220.03,936.36,1075.78,-0.4,68785,8.89,3.1
530,2025-06-13,39222.64,930.25,1076.8,-0.4,68785,8.89,3.1
531,2025-06-14,39225.25,930.25,1076.8,-0.4,68785,8.89,3.1
532,2025-06-15,39227.86,930.25,1076.8,-0.4,68785,8.89,3.1
533,2025-06-16,39230.48,937.78,1082.64,-0.4,68785,8.89,3.1
534,2025-06-17,39233.09,935.21,1082.79,-0.4,68785,8.89,3.1
535,2025-06-18,39235.7,939.29,1078.4,-0.4,68785,8.89,3.1
536,2025-06-19,39238.31,943.36,1084.45,-0.4,68785,8.89,3.1
537,2025-06-20,39240.93,943.36,1084.45,-0.4,68785,8.89,3.1
538,2025-06-21,39243.54,943.36,1084.45,-0.4,68785,8.89,3.1
539,2025-06-22,39246.15,943.36,1084.45,-0.4,68785,8.89,3.1
540,2025-06-23,39248.77,947.03,1087.54,-0.4,68785,8.89,3.1
541,2025-06-24,39251.38,950.16,1099.59,-0.4,68785,8.89,3.1
542,2025-06-25,39254.0,937.89,1090.19,-0.4,68785,8.89,3.1
543,2025-06-26,39256.61,936.29,1090.99,-0.4,68785,8.89,3.1
544,2025-06-27,39259.23,930.67,1091.06,-0.4,68785,8.89,3.1
545,2025-06-28,39261.84,930.67,1091.06,-0.4,68785,8.89,3.1
546,2025-06-29,39264.46,930.67,1091.06,-0.4,68785,8.89,3.1
547,2025-06-30,39267.07,935.74,1094.3,-0.4,68785,8.89,3.1
548,2025-07-01,39269.69,933.42,1099.05,0.9,68923,8.7,1.8
549,2025-07-02,39272.3,926.62,1091.43,0.9,68923,8.7,1.8
550,2025-07-03,39274.92,926.51,1092.97,0.9,68923,8.7,1.8
551,2025-07-04,39277.53,927.87,1090.33,0.9,68923,8.7,1.8
552,2025-07-05,39280.15,927.87,1090.33,0.9,68923,8.7,1.8
553,2025-07-06,39282.76,927.87,1090.33,0.9,68923,8.7,1.8
554,2025-07-07,39285.38,932.34,1097.9,0.9,68923,8.7,1.8
555,2025-07-08,39288.0,940.28,1100.9,0.9,68923,8.7,1.8
556,2025-07-09,39290.61,945.39,1108.31,0.9,68923,8.7,1.8
557,2025-07-10,39285.53,948.33,1110.85,0.9,68923,8.7,1.8
558,2025-07-11,39280.45,950.43,1111.22,0.9,68923,8.7,1.8
559,2025-07-12,39275.37,950.43,1111.22,0.9,68923,8.7,1.8
560,2025-07-13,39270.3,950.43,1111.22,0.9,68923,8.7,1.8
561,2025-07-14,39265.22,955.73,1117.29,0.9,68923,8.7,1.8
562,2025-07-15,39260.14,967.22,1128.48,0.9,68923,8.7,1.8
563,2025-07-16,39255.07,967.22,1128.48,0.9,68923,8.7,1.8
564,2025-07-17,39249.99,965.65,1120.24,0.9,68923,8.7,1.8
565,2025-07-18,39244.92,966.78,1120.0,0.9,68923,8.7,1.8
566,2025-07-19,39239.84,966.78,1120.0,0.9,68923,8.7,1.8
567,2025-07-20,39234.77,966.78,1120.0,0.9,68923,8.7,1.8
568,2025-07-21,39229.7,961.55,1117.56,0.9,68923,8.7,1.8
569,2025-07-22,39224.63,956.65,1118.37,0.9,68923,8.7,1.8
570,2025-07-23,39219.56,953.4,1119.8,0.9,68923,8.7,1.8
571,2025-07-24,39214.48,948.93,1116.78,0.9,68923,8.7,1.8
572,2025-07-25,39209.42,951.27,1119.27,0.9,68923,8.7,1.8
573,2025-07-26,39204.35,951.27,1119.27,0.9,68923,8.7,1.8
574,2025-07-27,39199.28,951.27,1119.27,0.9,68923,8.7,1.8
575,2025-07-28,39194.21,957.82,1124.6,0.9,68923,8.7,1.8
576,2025-07-29,39189.14,969.75,1123.96,0.9,68923,8.7,1.8
577,2025-07-30,39184.08,970.09,1120.07,0.9,68923,8.7,1.8
578,2025-07-31,39179.01,978.07,1121.51,0.9,68923,8.7,1.8
579,2025-08-01,39173.95,976.8,1116.22,0.0,68647,8.56,0.5
580,2025-08-02,39168.88,976.8,1116.22,0.0,68647,8.56,0.5
581,2025-08-03,39163.82,976.8,1116.22,0.0,68647,8.56,0.5
582,2025-08-04,39158.75,967.48,1116.02,0.0,68647,8.56,0.5
583,2025-08-05,39153.69,964.28,1115.81,0.0,68647,8.56,0.5
584,2025-08-06,39148.63,966.02,1118.08,0.0,68647,8.56,0.5
585,2025-08-07,39143.57,976.42,1138.55,0.0,68647,8.56,0.5
586,2025-08-08,39138.51,971.88,1130.36,0.0,68647,8.56,0.5
587,2025-08-09,39133.45,971.88,1130.36,0.0,68647,8.56,0.5
588,2025-08-10,39144.76,971.88,1130.36,0.0,68647,8.56,0.5
589,2025-08-11,39156.08,965.64,1125.59,0.0,68647,8.56,0.5
590,2025-08-12,39167.4,969.77,1126.07,0.0,68647,8.56,0.5
591,2025-08-13,39178.72,962.28,1122.85,0.0,68647,8.56,0.5
592,2025-08-14,39190.04,952.37,1114.14,0.0,68647,8.56,0.5
593,2025-08-15,39201.37,952.37,1114.14,0.0,68647,8.56,0.5
594,2025-08-16,39212.7,952.37,1114.14,0.0,68647,8.56,0.5
595,2025-08-17,39224.04,952.37,1114.14,0.0,68647,8.56,0.5
596,2025-08-18,39235.38,961.84,1119.33,0.0,68647,8.56,0.5
597,2025-08-19,39246.72,966.24,1126.94,0.0,68647,8.56,0.5
598,2025-08-20,39258.06,963.57,1122.26,0.0,68647,8.56,0.5
599,2025-08-21,39269.41,965.06,1125.17,0.0,68647,8.56,0.5
600,2025-08-22,39280.76,968.63,1124.74,0.0,68647,8.56,0.5
601,2025-08-23,39292.12,968.63,1124.74,0.0,68647,8.56,0.5
602,2025-08-24,39303.48,968.63,1124.74,0.0,68647,8.56,0.5
603,2025-08-25,39314.84,964.15,1130.84,0.0,68647,8.56,0.5
604,2025-08-26,39326.2,962.51,1119.59,0.0,68647,8.56,0.5
605,2025-08-27,39337.57,965.01,1123.28,0.0,68647,8.56,0.5
606,2025-08-28,39348.94,968.64,1126.72,0.0,68647,8.56,0.5
607,2025-08-29,39360.32,967.48,1130.63,0.0,68647,8.56,0.5
608,2025-08-30,39371.69,967.48,1130.63,0.0,68647,8.56,0.5
609,2025-08-31,39383.07,967.48,1130.63,0.0,68647,8.56,0.5
610,2025-09-01,39394.46,965.28,1128.98,0.4,69265,8.53,3.2
611,2025-09-02,39405.85,968.35,1133.5,0.4,69265,8.53,3.2
612,2025-09-03,39417.24,974.13,1133.37,0.4,69265,8.53,3.2
613,2025-09-04,39428.63,969.46,1130.7,0.4,69265,8.53,3.2
614,2025-09-05,39440.03,971.22,1131.04,0.4,69265,8.53,3.2
615,2025-09-06,39451.43,971.22,1131.04,0.4,69265,8.53,3.2
616,2025-09-07,39462.83,971.22,1131.04,0.4,69265,8.53,3.2
617,2025-09-08,39474.24,964.58,1130.28,0.4,69265,8.53,3.2
618,2025-09-09,39485.65,967.07,1135.46,0.4,69265,8.53,3.2
619,2025-09-10,39485.65,966.35,1132.22,0.4,69265,8.53,3.2
620,2025-09-11,39485.65,962.73,1126.92,0.4,69265,8.53,3.2
621,2025-09-12,39485.65,955.47,1121.05,0.4,69265,8.53,3.2
622,2025-09-13,39485.65,955.47,1121.05,0.4,69265,8.53,3.2
623,2025-09-14,39485.65,955.47,1121.05,0.4,69265,8.53,3.2
624,2025-09-15,39485.65,954.58,1120.14,0.4,69265,8.53,3.2
625,2025-09-16,39485.65,951.14,1119.12,0.4,69265,8.53,3.2
626,2025-09-17,39485.65,948.57,1125.9,0.4,69265,8.53,3.2
627,2025-09-18,39485.65,948.57,1125.9,0.4,69265,8.53,3.2
628,2025-09-19,39485.65,948.57,1125.9,0.4,69265,8.53,3.2
629,2025-09-20,39485.65,948.57,1125.9,0.4,69265,8.53,3.2
630,2025-09-21,39485.65,948.57,1125.9,0.4,69265,8.53,3.2
631,2025-09-22,39485.65,951.03,1127.48,0.4,69265,8.53,3.2
632,2025-09-23,39485.65,954.72,1125.72,0.4,69265,8.53,3.2
633,2025-09-24,39485.65,952.87,1125.39,0.4,69265,8.53,3.2
634,2025-09-25,39485.65,953.24,1118.83,0.4,69265,8.53,3.2
635,2025-09-26,39485.65,956.42,1115.23,0.4,69265,8.53,3.2
636,2025-09-27,39485.65,956.42,1115.23,0.4,69265,8.53,3.2
637,2025-09-28,39485.65,956.42,1115.23,0.4,69265,8.53,3.2
638,2025-09-29,39485.65,958.9,1121.65,0.4,69265,8.53,3.2
639,2025-09-30,39485.65,961.24,1127.03,0.4,69265,8.53,3.2
640,2025-10-01,39485.65,962.39,1131.16,0.0,69265,8.45,2.2
641,2025-10-02,39485.65,959.19,1124.89,0.0,69265,8.45,2.2
642,2025-10-03,39485.65,961.54,1126.58,0.0,69265,8.45,2.2
643,2025-10-04,39485.65,961.54,1126.58,0.0,69265,8.45,2.2
644,2025-10-05,39485.65,961.54,1126.58,0.0,69265,8.45,2.2
645,2025-10-06,39485.65,963.17,1130.61,0.0,69265,8.45,2.2
646,2025-10-07,39485.65,963.09,1128.0,0.0,69265,8.45,2.2
647,2025-10-08,39485.65,961.61,1122.46,0.0,69265,8.45,2.2
648,2025-10-09,39485.65,951.45,1104.15,0.0,69265,8.45,2.2
649,2025-10-10,39490.74,948.77,1096.84,0.0,69265,8.45,2.2
650,2025-10-11,39495.82,948.77,1096.84,0.0,69265,8.45,2.2
651,2025-10-12,39500.91,948.77,1096.84,0.0,69265,8.45,2.2
652,2025-10-13,39505.99,954.37,1107.29,0.0,69265,8.45,2.2
653,2025-10-14,39511.08,957.66,1108.4,0.0,69265,8.45,2.2
654,2025-10-15,39516.17,963.69,1118.49,0.0,69265,8.45,2.2
655,2025-10-16,39521.26,959.36,1115.92,0.0,69265,8.45,2.2
656,2025-10-17,39526.35,956.13,1117.5,0.0,69265,8.45,2.2
657,2025-10-18,39531.44,956.13,1117.5,0.0,69265,8.45,2.2
658,2025-10-19,39536.53,956.13,1117.5,0.0,69265,8.45,2.2
659,2025-10-20,39541.62,960.34,1120.98,0.0,69265,8.45,2.2
660,2025-10-21,39546.71,953.21,1110.19,0.0,69265,8.45,2.2
661,2025-10-22,39551.81,951.78,1104.54,0.0,69265,8.45,2.2
662,2025-10-23,39556.9,950.46,1104.03,0.0,69265,8.45,2.2
663,2025-10-24,39562.0,945.34,1097.32,0.0,69265,8.45,2.2
664,2025-10-25,39567.09,945.34,1097.32,0.0,69265,8.45,2.2
665,2025-10-26,39572.19,945.34,1097.32,0.0,69265,8.45,2.2
666,2025-10-27,39577.28,943.47,1097.06,0.0,69265,8.45,2.2
667,2025-10-28,39582.38,938.19,1091.81,0.0,69265,8.45,2.2
668,2025-10-29,39587.48,941.63,1098.24,0.0,69265,8.45,2.2
669,2025-10-30,39592.57,940.57,1095.72,0.0,69265,8.45,2.2
670,2025-10-31,39597.67,940.57,1095.72,0.0,69265,8.45,2.2
671,2025-11-01,39602.77,940.57,1095.72,0.3,69542,8.42,1.2
672,2025-11-02,39607.87,940.57,1095.72,0.3,69542,8.42,1.2
673,2025-11-03,39612.97,943.69,1091.35,0.3,69542,8.42,1.2
674,2025-11-04,39618.08,940.53,1084.68,0.3,69542,8.42,1.2
675,2025-11-05,39623.18,945.13,1085.48,0.3,69542,8.42,1.2
676,2025-11-06,39628.28,945.6,1085.52,0.3,69542,8.42,1.2
677,2025-11-07,39633.38,940.84,1085.67,0.3,69542,8.42,1.2
678,2025-11-08,39638.49,940.84,1085.67,0.3,69542,8.42,1.2
679,2025-11-09,39643.59,940.84,1085.67,0.3,69542,8.42,1.2
680,2025-11-10,39643.59,946.24,1095.57,0.3,69542,8.42,1.2
681,2025-11-11,39643.59,940.85,1086.81,0.3,69542,8.42,1.2
682,2025-11-12,39643.59,936.89,1086.38,0.3,69542,8.42,1.2
683,2025-11-13,39643.59,932.37,1080.88,0.3,69542,8.42,1.2
684,2025-11-14,39643.59,925.63,1078.45,0.3,69542,8.42,1.2
685,2025-11-15,39643.59,925.63,1078.45,0.3,69542,8.42,1.2
686,2025-11-16,39643.59,925.63,1078.45,0.3,69542,8.42,1.2
687,2025-11-17,39643.59,932.63,1082.94,0.3,69542,8.42,1.2
688,2025-11-18,39643.59,919.82,1066.46,0.3,69542,8.42,1.2
689,2025-11-19,39643.59,929.26,1075.53,0.3,69542,8.42,1.2
690,2025-11-20,39643.59,931.36,1074.11,0.3,69542,8.42,1.2
691,2025-11-21,39643.59,929.0,1071.14,0.3,69542,8.42,1.2
692,2025-11-22,39643.59,929.0,1071.14,0.3,69542,8.42,1.2
693,2025-11-23,39643.59,929.0,1071.14,0.3,69542,8.42,1.2
694,2025-11-24,39643.59,937.36,1078.54,0.3,69542,8.42,1.2
695,2025-11-25,39643.59,939.57,1081.96,0.3,69542,8.42,1.2
696,2025-11-26,39643.59,937.15,1084.66,0.3,69542,8.42,1.2
697,2025-11-27,39643.59,930.89,1078.79,0.3,69542,8.42,1.2
698,2025-11-28,39643.59,929.14,1077.26,0.3,69542,8.42,1.2
699,2025-11-29,39643.59,929.14,1077.26,0.3,69542,8.42,1.2
700,2025-11-30,39643.59,929.14,1077.26,0.3,69542,8.42,1.2
701,2025-12-01,39643.59,928.16,1076.5,-0.2,69542,8.05,1.7
702,2025-12-02,39643.59,927.95,1078.64,-0.2,69542,8.05,1.7
703,2025-12-03,39643.59,925.37,1073.64,-0.2,69542,8.05,1.7
704,2025-12-04,39643.59,919.46,1072.51,-0.2,69542,8.05,1.7
705,2025-12-05,39643.59,918.15,1070.23,-0.2,69542,8.05,1.7
706,2025-12-06,39643.59,918.15,1070.23,-0.2,69542,8.05,1.7
707,2025-12-07,39643.59,918.15,1070.23,-0.2,69542,8.05,1.7
708,2025-12-08,39643.59,918.15,1070.23,-0.2,69542,8.05,1.7
709,2025-12-09,39643.59,920.02,1070.66,-0.2,69542,8.05,1.7
710,2025-12-10,39647.42,926.89,1077.78,-0.2,69542,8.05,1.7
711,2025-12-11,39651.25,923.99,1076.91,-0.2,69542,8.05,1.7
712,2025-12-12,39655.08,916.9,1077.94,-0.2,69542,8.05,1.7
713,2025-12-13,39658.92,916.9,1077.94,-0.2,69542,8.05,1.7
714,2025-12-14,39662.75,916.9,1077.94,-0.2,69542,8.05,1.7
715,2025-12-15,39666.58,912.66,1071.57,-0.2,69542,8.05,1.7
716,2025-12-16,39670.41,912.03,1071.46,-0.2,69542,8.05,1.7
717,2025-12-17,39674.25,913.74,1075.62,-0.2,69542,8.05,1.7
718,2025-12-18,39678.08,917.45,1077.96,-0.2,69542,8.05,1.7
719,2025-12-19,39681.92,914.99,1072.42,-0.2,69542,8.05,1.7
720,2025-12-20,39685.75,914.99,1072.42,-0.2,69542,8.05,1.7
721,2025-12-21,39689.59,914.99,1072.42,-0.2,69542,8.05,1.7
722,2025-12-22,39693.42,909.9,1066.21,-0.2,69542,8.05,1.7
723,2025-12-23,39697.26,908.4,1068.08,-0.2,69542,8.05,1.7
724,2025-12-24,39701.09,906.44,1067.15,-0.2,69542,8.05,1.7
725,2025-12-25,39704.93,906.44,1067.15,-0.2,69542,8.05,1.7
726,2025-12-26,39708.77,905.04,1066.01,-0.2,69542,8.05,1.7
727,2025-12-27,39712.6,905.04,1066.01,-0.2,69542,8.05,1.7
728,2025-12-28,39716.44,905.04,1066.01,-0.2,69542,8.05,1.7
729,2025-12-29,39720.28,904.54,1064.42,-0.2,69542,8.05,1.7
730,2025-12-30,39724.12,911.18,1070.72,-0.2,69542,8.05,1.7
731,2025-12-31,39727.96,911.18,1070.72,-0.2,69542,8.05,1.7
